Age,Income,LoanAmount,CreditScore,InterestRate,LoanTerm,Education_High School,Education_Master's,Education_PhD,EmploymentType_Part-time,EmploymentType_Self-employed,EmploymentType_Unemployed,MaritalStatus_Married,MaritalStatus_Single,LoanPurpose_Business,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,Default
63.0,141598.0,229411.0,503.0,10.28,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,127585.0,177919.0,590.0,14.98,60.0,1,0,0,0,0,0,0,1,0,0,0,0,1
33.0,87737.0,154215.0,423.0,6.82,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.0,38845.0,212735.0,521.0,12.41,24.0,1,0,0,0,0,1,1,0,0,0,0,0,1
36.0,127483.0,33354.0,453.0,8.6,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
31.0,91444.0,158365.0,448.0,3.7,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.0,149744.0,142257.0,487.0,22.84,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1
21.0,133683.0,191233.0,607.0,19.92,36.0,0,0,0,1,0,0,0,1,0,0,0,0,1
68.0,40322.0,6795.0,721.0,22.22,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.0,127407.0,32198.0,369.0,14.13,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
39.0,70270.0,181906.0,693.0,15.86,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.0,47991.0,63282.0,697.0,9.33,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,116677.0,59345.0,609.0,15.57,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0
61.0,34204.0,191744.0,803.0,20.03,48.0,0,0,0,0,0,0,1,0,0,0,0,0,1
36.0,92924.0,175008.0,658.0,13.19,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,22227.0,154187.0,843.0,3.48,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
22.0,54763.0,123686.0,359.0,17.01,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.0,69726.0,26961.0,568.0,14.13,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,105446.0,232200.0,738.0,10.58,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,30245.0,98609.0,359.0,21.7,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1
26.0,35048.0,69771.0,763.0,17.38,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
31.0,42967.0,156409.0,517.0,20.1,48.0,1,0,0,0,0,1,0,0,0,0,0,0,0
44.0,80090.0,221456.0,704.0,18.43,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1
52.0,86446.0,168075.0,485.0,15.56,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
60.0,104301.0,65552.0,556.0,10.66,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
68.0,148842.0,172933.0,333.0,10.35,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,43258.0,68251.0,545.0,12.09,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1
39.0,101128.0,161836.0,678.0,23.66,36.0,0,0,0,0,0,1,0,1,0,0,0,0,0
27.0,61095.0,59797.0,615.0,18.26,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,110463.0,102120.0,696.0,23.71,48.0,0,0,0,1,0,0,1,0,0,0,0,0,1
33.0,134468.0,99152.0,447.0,2.97,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0
56.0,139922.0,13367.0,547.0,13.23,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0,41265.0,64524.0,752.0,14.89,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.0,43900.0,185007.0,329.0,23.62,24.0,1,0,0,0,0,1,0,1,0,0,0,0,1
63.0,78809.0,196666.0,562.0,17.65,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0,28539.0,172622.0,564.0,15.97,24.0,0,0,0,1,0,0,0,1,0,0,0,0,0
27.0,42167.0,102014.0,359.0,9.02,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
24.0,128402.0,129945.0,578.0,21.7,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.0,130360.0,129602.0,308.0,13.14,48.0,1,0,0,0,0,1,1,0,0,0,0,0,0
53.0,54950.0,22524.0,427.0,6.73,36.0,1,0,0,1,0,0,0,0,0,0,0,0,1
61.0,55833.0,234599.0,809.0,9.85,24.0,0,0,0,1,0,0,0,1,0,0,0,0,1
36.0,133632.0,160414.0,535.0,5.18,36.0,1,0,0,0,0,0,0,1,0,0,0,0,1
26.0,27636.0,166915.0,481.0,3.41,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0
43.0,39774.0,36826.0,514.0,13.13,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,146183.0,155838.0,305.0,19.73,60.0,1,0,0,0,0,0,0,1,0,0,0,0,1
20.0,96817.0,107112.0,651.0,23.7,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,47784.0,60786.0,619.0,7.94,60.0,0,0,0,0,0,1,1,0,0,0,0,0,1
52.0,57587.0,9064.0,743.0,4.2,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
64.0,53034.0,32871.0,304.0,11.06,24.0,0,0,0,1,0,0,0,1,0,0,0,0,1
29.0,133786.0,7977.0,338.0,16.3,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.0,67012.0,132944.0,662.0,14.73,12.0,1,0,0,0,0,1,0,1,0,0,0,0,1
59.0,130747.0,40002.0,712.0,18.25,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1
20.0,51427.0,223800.0,353.0,16.29,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1
43.0,68855.0,236998.0,461.0,6.79,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
36.0,15057.0,29909.0,756.0,18.59,60.0,1,0,0,1,0,0,0,0,0,0,0,0,1
21.0,87133.0,175132.0,419.0,10.86,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1
26.0,39260.0,202479.0,350.0,20.49,60.0,1,0,0,0,0,0,0,0,0,0,0,0,1
32.0,86100.0,249784.0,660.0,2.41,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0,84780.0,119685.0,762.0,6.75,48.0,0,0,0,1,0,0,0,1,0,0,0,0,1
46.0,24020.0,224464.0,520.0,24.98,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1
60.0,101189.0,103467.0,459.0,12.35,48.0,0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,125378.0,248287.0,591.0,21.48,24.0,1,0,0,0,0,1,1,0,0,0,0,0,1
19.0,139149.0,116455.0,403.0,23.2,12.0,0,0,0,1,0,0,1,0,0,0,0,0,1
62.0,59238.0,142841.0,318.0,24.96,12.0,1,0,0,0,0,1,0,0,0,0,0,0,1
18.0,136815.0,102923.0,491.0,24.82,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0
38.0,80150.0,102992.0,798.0,14.64,36.0,1,0,0,0,0,0,0,0,0,0,0,0,1
53.0,89721.0,32219.0,462.0,16.32,48.0,0,0,0,0,0,1,0,1,0,0,0,0,0
21.0,136742.0,155628.0,784.0,22.35,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0
43.0,15902.0,241878.0,466.0,7.18,48.0,0,0,0,0,0,0,0,1,0,0,0,0,1
61.0,67324.0,142804.0,485.0,22.51,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
69.0,20290.0,66854.0,319.0,3.61,36.0,0,0,0,0,0,1,0,1,0,0,0,0,0
36.0,61339.0,95513.0,584.0,21.14,36.0,0,0,0,0,0,1,0,1,0,0,0,0,1
45.0,61667.0,177517.0,441.0,17.45,12.0,0,0,0,1,0,0,1,0,0,0,0,0,0
43.0,80938.0,234991.0,388.0,11.11,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
49.0,124845.0,116644.0,475.0,12.41,48.0,0,0,0,0,0,1,0,1,0,0,0,0,1
43.0,46127.0,236669.0,360.0,16.71,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.0,21314.0,16346.0,792.0,23.3,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.0,41120.0,247869.0,470.0,22.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.0,51539.0,210045.0,736.0,14.63,48.0,0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,23678.0,158398.0,675.0,20.44,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,73390.0,110994.0,570.0,10.35,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
52.0,15361.0,112790.0,391.0,17.9,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.0,60633.0,69518.0,740.0,24.43,12.0,1,0,0,0,0,1,0,1,0,0,0,0,1
31.0,58112.0,230162.0,435.0,22.43,24.0,0,0,0,1,0,0,1,0,0,0,0,0,1
23.0,129151.0,94675.0,746.0,17.82,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
33.0,142363.0,19575.0,539.0,24.12,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
22.0,39998.0,178083.0,830.0,9.54,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,127111.0,106851.0,436.0,2.81,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
51.0,145907.0,39764.0,419.0,18.86,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.0,20651.0,216531.0,490.0,6.35,36.0,0,0,0,0,0,1,0,1,0,0,0,0,1
41.0,121355.0,164228.0,847.0,3.25,24.0,1,0,0,1,0,0,0,0,0,0,0,0,1
21.0,53932.0,164288.0,524.0,22.41,36.0,0,0,0,1,0,0,1,0,0,0,0,0,1
22.0,19489.0,49314.0,648.0,13.27,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,92644.0,56260.0,789.0,20.56,24.0,0,0,0,0,0,1,1,0,0,0,0,0,0
40.0,43004.0,127286.0,423.0,15.03,12.0,1,0,0,0,0,1,0,0,0,0,0,0,1
24.0,134121.0,185426.0,592.0,20.24,24.0,1,0,0,0,0,0,0,1,0,0,0,0,1
53.0,74510.0,17268.0,478.0,6.36,24.0,1,0,0,1,0,0,0,0,0,0,0,0,0
18.0,74673.0,229192.0,332.0,22.53,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1
63.0,44398.0,231385.0,573.0,8.01,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,16344.0,166771.0,436.0,14.91,48.0,1,0,0,0,0,0,0,1,0,0,0,0,1
41.0,54376.0,74431.0,652.0,3.67,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34.0,72763.0,23789.0,334.0,22.28,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.0,66459.0,238260.0,826.0,14.67,60.0,1,0,0,0,0,1,0,0,0,0,0,0,1
25.0,68458.0,231099.0,821.0,17.21,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
20.0,149686.0,22728.0,405.0,9.63,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,118163.0,214327.0,362.0,3.93,60.0,1,0,0,1,0,0,0,1,0,0,0,0,0
66.0,92645.0,204531.0,770.0,10.44,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0,47292.0,237742.0,418.0,22.56,12.0,0,0,0,0,0,1,1,0,0,0,0,0,1
56.0,131196.0,169698.0,536.0,21.09,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.0,143486.0,8092.0,598.0,20.22,60.0,1,0,0,1,0,0,0,1,0,0,0,0,0
27.0,75667.0,238898.0,485.0,14.83,60.0,1,0,0,0,0,1,0,0,0,0,0,0,0
21.0,70641.0,194719.0,471.0,23.72,24.0,1,0,0,1,0,0,0,1,0,0,0,0,1
22.0,125533.0,67593.0,500.0,13.44,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.0,59199.0,53045.0,763.0,9.38,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
68.0,35615.0,175264.0,318.0,7.42,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.0,136932.0,44554.0,810.0,7.38,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0
58.0,100193.0,207894.0,303.0,17.88,36.0,1,0,0,1,0,0,1,0,0,0,0,0,0
41.0,32801.0,39394.0,810.0,23.14,12.0,0,0,0,0,0,1,1,0,0,0,0,0,0
52.0,57275.0,223903.0,645.0,23.53,60.0,1,0,0,0,0,0,0,1,0,0,0,0,1
48.0,93475.0,123827.0,743.0,17.77,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,102940.0,62483.0,387.0,8.94,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0
66.0,77161.0,145327.0,325.0,14.59,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0
20.0,34862.0,159368.0,757.0,23.16,48.0,1,0,0,1,0,0,1,0,0,0,0,0,1
32.0,54529.0,136078.0,494.0,15.86,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
40.0,51561.0,25371.0,587.0,21.64,24.0,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,18963.0,84792.0,317.0,21.46,24.0,0,0,0,0,0,1,0,0,0,0,0,0,1
34.0,24828.0,227590.0,402.0,15.69,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,43497.0,142852.0,787.0,22.86,12.0,0,0,0,0,0,1,0,1,0,0,0,0,1
63.0,81283.0,35569.0,563.0,14.18,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,37767.0,139180.0,461.0,15.96,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0,112962.0,218882.0,582.0,4.44,36.0,0,0,0,1,0,0,0,1,0,0,0,0,0
46.0,102056.0,38617.0,398.0,11.75,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.0,48232.0,220090.0,357.0,22.45,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,75962.0,39338.0,626.0,8.64,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
35.0,37272.0,235899.0,744.0,20.72,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
61.0,146241.0,67497.0,644.0,15.18,36.0,0,0,0,1,0,0,0,1,0,0,0,0,0
26.0,71416.0,46870.0,632.0,12.27,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0
35.0,34838.0,247464.0,745.0,10.56,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
46.0,71283.0,190386.0,626.0,23.59,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1
64.0,132894.0,249059.0,738.0,10.06,48.0,1,0,0,1,0,0,0,1,0,0,0,0,0
38.0,84625.0,190316.0,816.0,15.17,12.0,0,0,0,1,0,0,1,0,0,0,0,0,0
48.0,25695.0,156879.0,762.0,10.41,48.0,1,0,0,0,0,1,0,1,0,0,0,0,1
29.0,143310.0,9255.0,535.0,23.3,36.0,0,0,0,0,0,1,0,1,0,0,0,0,1
65.0,122093.0,17143.0,761.0,20.93,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0
61.0,37016.0,231295.0,358.0,7.46,36.0,0,0,0,1,0,0,1,0,0,0,0,0,0
61.0,137669.0,229035.0,364.0,21.08,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1
20.0,56098.0,62099.0,721.0,21.76,60.0,1,0,0,0,0,0,0,1,0,0,0,0,1
18.0,129809.0,167536.0,653.0,9.97,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0
60.0,121717.0,85406.0,622.0,21.7,36.0,0,0,0,1,0,0,0,1,0,0,0,0,0
31.0,29075.0,112006.0,547.0,15.45,60.0,1,0,0,0,0,0,1,0,0,0,0,0,1
47.0,97728.0,166096.0,638.0,16.6,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,93050.0,172505.0,772.0,8.67,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
57.0,66251.0,192917.0,700.0,17.28,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
49.0,39312.0,141702.0,840.0,18.01,24.0,1,0,0,0,0,1,0,0,0,0,0,0,1
57.0,53999.0,230373.0,502.0,3.59,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
32.0,52803.0,48362.0,655.0,23.09,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0
37.0,99153.0,58164.0,652.0,19.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0
26.0,76885.0,114339.0,421.0,2.3,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1
21.0,16950.0,131155.0,351.0,19.85,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
64.0,30235.0,31520.0,475.0,9.85,24.0,1,0,0,1,0,0,1,0,0,0,0,0,1
62.0,113356.0,60851.0,594.0,8.64,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,124565.0,154366.0,728.0,3.29,24.0,0,0,0,0,0,1,1,0,0,0,0,0,1
63.0,125452.0,26967.0,673.0,23.0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0
36.0,24468.0,33799.0,325.0,5.21,36.0,1,0,0,1,0,0,0,1,0,0,0,0,0
25.0,77550.0,244632.0,583.0,3.66,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
51.0,63684.0,68824.0,809.0,10.97,12.0,1,0,0,0,0,0,1,0,0,0,0,0,1
32.0,52754.0,199348.0,536.0,4.41,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0
29.0,130257.0,212023.0,713.0,21.73,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0
25.0,54879.0,202370.0,401.0,22.8,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.0,136282.0,168548.0,543.0,23.64,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0
49.0,40599.0,215656.0,533.0,12.78,60.0,1,0,0,0,0,1,0,1,0,0,0,0,1
35.0,26353.0,246924.0,660.0,8.6,36.0,0,0,0,0,0,1,0,1,0,0,0,0,1
37.0,78946.0,167982.0,487.0,11.07,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,85861.0,165759.0,368.0,22.83,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.0,25191.0,190971.0,588.0,17.7,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
57.0,37951.0,149824.0,399.0,23.95,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1
21.0,77785.0,10349.0,425.0,4.5,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,22572.0,114723.0,420.0,6.47,60.0,1,0,0,1,0,0,0,1,0,0,0,0,1
35.0,16156.0,200367.0,505.0,9.16,48.0,0,0,0,0,0,1,0,1,0,0,0,0,0
29.0,64073.0,114505.0,655.0,22.71,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,67530.0,29064.0,579.0,11.73,48.0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,90864.0,242157.0,633.0,6.46,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0
42.0,117405.0,207930.0,332.0,15.65,60.0,1,0,0,1,0,0,0,0,0,0,0,0,1
22.0,24191.0,11711.0,824.0,17.95,12.0,1,0,0,0,0,0,0,1,0,0,0,0,1
20.0,22414.0,112381.0,564.0,11.4,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.0,18738.0,128392.0,702.0,11.27,36.0,1,0,0,0,0,0,0,1,0,0,0,0,1
45.0,131698.0,240304.0,466.0,8.27,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.0,46412.0,133835.0,321.0,12.75,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0
29.0,23258.0,65787.0,504.0,11.59,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
54.0,27080.0,168885.0,435.0,4.53,24.0,0,0,0,0,0,1,1,0,0,0,0,0,1
66.0,147545.0,173691.0,376.0,5.06,36.0,1,0,0,0,0,1,1,0,0,0,0,0,0
59.0,20276.0,234551.0,834.0,20.76,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,21927.0,242958.0,825.0,23.86,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
34.0,104980.0,183822.0,670.0,19.41,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
35.0,27438.0,13701.0,632.0,7.74,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,18154.0,34056.0,751.0,8.97,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
65.0,26136.0,18927.0,506.0,3.01,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0
45.0,44432.0,241324.0,721.0,11.9,48.0,1,0,0,1,0,0,1,0,0,0,0,0,0
51.0,134051.0,143299.0,512.0,8.41,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.0,97620.0,216958.0,441.0,15.41,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0
55.0,20179.0,193979.0,715.0,10.87,48.0,0,0,0,0,0,0,0,1,0,0,0,0,1
43.0,48267.0,132169.0,315.0,19.78,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
56.0,98544.0,220300.0,517.0,17.03,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0
21.0,48853.0,136834.0,375.0,19.08,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
64.0,110805.0,34911.0,441.0,20.31,12.0,0,0,0,1,0,0,1,0,0,0,0,0,0
67.0,34809.0,107920.0,370.0,9.97,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0
38.0,15032.0,216709.0,483.0,16.32,48.0,0,0,0,0,0,0,1,0,0,0,0,0,1
35.0,15107.0,211222.0,626.0,24.96,36.0,1,0,0,0,0,0,0,1,0,0,0,0,1
64.0,54429.0,83458.0,329.0,12.76,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1
60.0,36069.0,72657.0,659.0,7.84,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0
29.0,77884.0,161683.0,445.0,24.25,48.0,0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,40347.0,68104.0,832.0,18.7,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
47.0,76078.0,218372.0,513.0,24.47,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0
36.0,88764.0,83266.0,426.0,21.3,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0
58.0,58006.0,46408.0,376.0,6.24,48.0,0,0,0,1,0,0,0,1,0,0,0,0,1
20.0,92276.0,64440.0,305.0,3.86,60.0,0,0,0,1,0,0,0,0,0,0,0,0,1
56.0,21784.0,239944.0,365.0,19.14,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1
57.0,83856.0,203176.0,717.0,18.58,24.0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,83814.0,193034.0,345.0,4.92,12.0,1,0,0,0,0,0,0,1,0,0,0,0,1
35.0,79581.0,123398.0,512.0,18.78,36.0,0,0,0,0,0,1,0,1,0,0,0,0,0
26.0,42897.0,64692.0,794.0,15.07,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
32.0,25880.0,49091.0,786.0,19.64,60.0,1,0,0,1,0,0,1,0,0,0,0,0,1
45.0,29210.0,159031.0,588.0,12.14,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.0,47582.0,47286.0,604.0,4.8,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0
55.0,49497.0,16770.0,338.0,16.81,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.0,110132.0,28074.0,684.0,20.22,24.0,0,0,0,0,0,1,0,0,0,0,0,0,1
22.0,117649.0,137243.0,339.0,23.99,36.0,1,0,0,0,0,0,0,0,0,0,0,0,1
31.0,71712.0,51789.0,432.0,9.71,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1
49.0,93534.0,80290.0,331.0,20.27,36.0,0,0,0,1,0,0,1,0,0,0,0,0,1
51.0,104765.0,138086.0,507.0,7.66,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
54.0,80591.0,130485.0,814.0,23.45,60.0,0,0,0,1,0,0,1,0,0,0,0,0,1
63.0,101556.0,71258.0,508.0,11.39,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0
43.0,76791.0,75366.0,377.0,15.96,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,18096.0,205336.0,580.0,10.07,48.0,1,0,0,0,0,1,0,1,0,0,0,0,1
30.0,20208.0,122863.0,792.0,17.03,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
34.0,109103.0,139948.0,746.0,3.14,48.0,0,0,0,0,0,1,0,1,0,0,0,0,0
65.0,65387.0,183005.0,804.0,7.65,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.0,146834.0,123338.0,637.0,17.05,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0
63.0,82109.0,108194.0,409.0,14.58,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
57.0,136158.0,95040.0,636.0,6.1,36.0,0,0,0,0,0,1,0,1,0,0,0,0,0
19.0,77997.0,183731.0,820.0,22.29,12.0,0,0,0,0,0,1,1,0,0,0,0,0,1
24.0,135335.0,53286.0,824.0,2.89,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,139944.0,162805.0,783.0,18.73,48.0,1,0,0,1,0,0,0,0,0,0,0,0,1
40.0,68456.0,180506.0,414.0,14.26,48.0,0,0,0,0,0,1,0,1,0,0,0,0,0
25.0,53567.0,78969.0,435.0,20.67,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,53929.0,238797.0,808.0,14.85,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
28.0,28113.0,99121.0,398.0,16.13,12.0,1,0,0,0,0,1,0,0,0,0,0,0,1
54.0,78738.0,77434.0,550.0,16.2,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0
68.0,45169.0,35296.0,837.0,4.46,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0
37.0,81746.0,111947.0,465.0,21.08,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1
44.0,76581.0,172656.0,320.0,16.42,48.0,0,0,0,1,0,0,1,0,0,0,0,0,1
61.0,35378.0,224428.0,436.0,15.65,36.0,1,0,0,0,0,1,0,1,0,0,0,0,1
53.0,125484.0,141931.0,766.0,5.55,48.0,1,0,0,0,0,0,1,0,0,0,0,0,0
36.0,72761.0,12072.0,320.0,12.79,12.0,0,0,0,0,0,1,1,0,0,0,0,0,0
58.0,91329.0,30563.0,744.0,16.23,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.0,29066.0,235090.0,622.0,19.88,24.0,1,0,0,0,0,1,0,1,0,0,0,0,1
67.0,27769.0,153328.0,671.0,15.05,12.0,1,0,0,1,0,0,0,1,0,0,0,0,1
26.0,100717.0,237025.0,414.0,8.15,12.0,0,0,0,0,0,1,0,0,0,0,0,0,1
40.0,109706.0,85588.0,794.0,23.92,12.0,0,0,0,0,0,1,0,1,0,0,0,0,1
65.0,48489.0,170422.0,752.0,4.92,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0
53.0,121310.0,82811.0,782.0,6.82,12.0,1,0,0,1,0,0,0,1,0,0,0,0,0
48.0,33362.0,205046.0,750.0,4.37,60.0,1,0,0,0,0,1,1,0,0,0,0,0,1
19.0,108715.0,207546.0,552.0,15.35,24.0,0,0,0,1,0,0,0,0,0,0,0,0,1
19.0,73821.0,31845.0,366.0,3.68,48.0,0,0,0,1,0,0,0,1,0,0,0,0,0
41.0,18283.0,218350.0,512.0,23.98,48.0,1,0,0,0,0,0,1,0,0,0,0,0,1
47.0,98116.0,187276.0,574.0,6.95,12.0,1,0,0,0,0,1,1,0,0,0,0,0,1
